config_key,config_label,model_name,ranking_mode,target_mode,user_id,layer_index,layer_score,attribution_method,attribution_mode
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,2557,14,3.625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,2557,15,0.875,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,0,2.6875,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,1,0.875,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,2,0.25,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,3,1.5625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,4,3.75,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,5,2.375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,6,5.125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,7,1.0,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,8,1.5,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,9,2.062499761581421,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,10,0.125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,11,0.49999988079071045,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,12,1.125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,13,2.375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,14,3.625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,2557,15,0.875,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,0,0.7500001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,1,0.9999998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,2,0.12500011920928955,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,3,1.1920928955078125e-07,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,4,0.5000001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,5,0.37499988079071045,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,6,4.2499998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,7,0.7500001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,8,0.12500011920928955,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,9,1.875000238418579,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,10,1.25,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,11,0.8750001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,12,0.375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,13,0.25000011920928955,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,14,1.4999996423721313,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3172,15,1.4374998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,0,3.7812496423721313,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,1,2.0000001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,2,0.24999988079071045,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,3,1.3124998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,4,1.7499998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,5,2.1874998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,6,4.9999998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,7,0.9374998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,8,1.4999998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,9,1.7499998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,10,0.375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,11,0.37500011920928955,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,12,1.125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,13,2.3750001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,14,3.1874996423721313,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3172,15,1.749999761581421,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,0,1.0,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,1,1.375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,2,0.3125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,3,1.1875,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,4,0.75,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,5,1.1875,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,6,5.125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,7,0.5625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,8,0.375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,9,0.3125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,10,2.312499761581421,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,11,0.375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,12,0.375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,13,1.375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,14,2.812500238418579,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,3676,15,0.75,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,0,2.0625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,1,1.75,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,2,0.5,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,3,2.0,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,4,2.625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,5,2.6875,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,6,5.0,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,7,0.5,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,8,2.249999761581421,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,9,2.562499761581421,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,10,1.0,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,11,0.625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,12,1.0,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,13,0.625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,14,2.000000238418579,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,3676,15,1.0,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,0,1.7187501192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,1,0.6874998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,2,1.1874998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,3,1.0624998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,4,0.1250002384185791,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,5,0.625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,6,5.3124998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,7,1.1920928955078125e-07,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,8,0.25000011920928955,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,9,0.43750011920928955,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,10,1.6874996423721313,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,11,0.6250001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,12,0.49999988079071045,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,13,1.0000001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,14,2.0000001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4080,15,0.6874998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,0,4.0312501192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,1,0.37499988079071045,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,2,0.7499998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,3,2.7499998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,4,1.9374998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,5,2.3124998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,6,4.4999998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,7,1.1249998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,8,1.1249998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,9,0.9999998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,10,0.6249998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,11,0.5000001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,12,0.7499998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,13,3.4374996423721313,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,14,4.1249998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4080,15,1.1874998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,0,0.37500011920928955,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,1,4.7187498807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,2,0.25000011920928955,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,3,0.31249988079071045,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,4,0.8749998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,5,2.1249998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,6,1.7499998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,7,0.9999998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,8,2.4999998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,9,2.9999996423721313,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,10,0.8749998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,11,2.8750001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,12,0.7499998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,13,1.9999998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,14,1.8750001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4500,15,0.43749988079071045,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,0,3.625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,1,3.78125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,2,0.0,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,3,2.562499761581421,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,4,1.375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,5,2.5,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,6,4.75,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,7,0.625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,8,1.625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,9,2.499999761581421,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,10,0.25,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,11,0.6249998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,12,0.875,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,13,2.0,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,14,2.125000238418579,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4500,15,0.0625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,0,0.8125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,1,1.4375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,2,0.25,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,3,0.25,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,4,1.75,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,5,1.4375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,6,0.875,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,7,1.375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,8,2.374999761581421,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,9,2.374999761581421,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,10,0.12499988079071045,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,11,0.7499998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,12,0.5,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,13,1.125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,14,2.125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4660,15,0.9375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,0,4.187500476837158,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,1,0.4375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,2,0.125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,3,1.4375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,4,1.375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,5,2.6875,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,6,5.5,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,7,1.125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,8,1.749999761581421,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,9,2.187499761581421,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,10,0.25,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,11,0.6249998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,12,1.1249998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,13,0.125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,14,4.125,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,model_choice,4660,15,0.5625,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4722,0,3.6562496423721313,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4722,1,1.3124998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4722,2,0.6874998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4722,3,0.6249997615814209,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4722,4,0.0,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4722,5,1.5624998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4722,6,4.8749998807907104,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4722,7,1.0000001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4722,8,0.5000001192092896,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4722,9,0.49999988079071045,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4722,10,0.375,causal_bypass,causal_bypass
base,Base,unsloth/Llama-3.2-1B-Instruct,text,ground_truth,4722,11,0.5624998807907104,causal_bypass,causal_bypass
